id,active,taggable,campaign_only,numeric,immutable,is_date,display_order,category_id,name,input_type,trait_id
992,true,true,false,false,false,false,8  ,13,"Prefer not to say  ","SingleSelect",   984
994,true,true,false,false,false,false,1  ,13,"iPod/iPhone (Apple)","SingleSelect",   993
995,true,true,false,false,false,false,2  ,13,"Zune   ","SingleSelect",   993
996,true,true,false,false,false,false,3  ,13,"Sony   ","SingleSelect",   993
997,true,true,false,false,false,false,4  ,13,"Creative   ","SingleSelect",   993
998,true,true,false,false,false,false,5  ,13,"Samsung","SingleSelect",   993
999,true,true,false,false,false,false,6  ,13,"SanDisk","SingleSelect",   993
1000,true,true,false,false,false,false,7  ,13,"Sansa  ","SingleSelect",   993
1001,true,true,false,false,false,false,8  ,13,"Other - Not listed ","SingleSelect",   993
1002,true,true,false,false,false,false,20 ,13,"Prefer not to say  ","SingleSelect",   993
1003,true,true,false,false,false,false,10 ,13,"None   ","SingleSelect",   993
1004,true,true,false,false,false,false,197,4 ,"Drake University   ","MultiSelectList",449
1005,true,true,false,false,false,false,753,4 ,"University of Denver   ","MultiSelectList",449
1006,true,true,false,false,false,false,9  ,2 ,"None of the above  ","MultiSelect",318
1007,true,true,false,false,false,false,10 ,2 ,"Prefer not to say  ","MultiSelect",318
1008,true,true,false,false,false,false,258,4 ,"Franklin & Marshall College","MultiSelect",449
1009,true,true,false,false,false,false,698,4 ,"The George Washington University   ","MultiSelect",449
1010,true,true,false,false,false,false,732,4 ,"University of Baltimore","MultiSelect",449
1011,true,true,false,false,false,false,613,4 ,"Seton Hall University  ","MultiSelectList",449
1012,true,true,false,false,false,false,254,4 ,"Fordham University ","MultiSelectList",449
1014,true,true,false,false,false,false,566,4 ,"Rice University","MultiSelectList",449
1015,true,true,false,false,false,false,311,4 ,"Houston Baptist University ","MultiSelectList",449
1017,true,true,false,false,false,false,1  ,8 ,"Birding / Wild Birds   ","MultiSelectList",1016
1018,true,true,false,false,false,false,2  ,8 ,"Casino Gambling","MultiSelectList",1016
1019,true,true,false,false,false,false,3  ,8 ,"Cigars ","MultiSelectList",1016
1020,true,true,false,false,false,false,4  ,8 ,"Contests & Sweepstakes ","MultiSelectList",1016
1021,true,true,false,false,false,false,5  ,8 ,"Dance  ","MultiSelectList",1016
1022,true,true,false,false,false,false,6  ,8 ,"Freshwater Aquariums   ","MultiSelectList",1016
1023,true,true,false,false,false,false,7  ,8 ,"Gardening  ","MultiSelectList",1016
1024,true,true,false,false,false,false,8  ,8 ,"Genealogy  ","MultiSelectList",1016
1025,true,true,false,false,false,false,9  ,8 ,"Guitar ","MultiSelectList",1016
1026,true,true,false,false,false,false,10 ,8 ,"HAM/Amateur Radio  ","MultiSelectList",1016
1027,true,true,false,false,false,false,11 ,8 ,"Magic & Illusion   ","MultiSelectList",1016
1028,true,true,false,false,false,false,12 ,8 ,"Model Railroad Trains  ","MultiSelectList",1016
1029,true,true,false,false,false,false,13 ,8 ,"Models - Other ","MultiSelectList",1016
1030,true,true,false,false,false,false,14 ,8 ,"Motorcycles","MultiSelectList",1016
1031,true,true,false,false,false,false,15 ,8 ,"Photography","MultiSelectList",1016
1032,true,true,false,false,false,false,16 ,8 ,"Piano  ","MultiSelectList",1016
1033,true,true,false,false,false,false,17 ,8 ,"Radio Controlled Vehicles  ","MultiSelectList",1016
1034,true,true,false,false,false,false,18 ,8 ,"Saltwater Aquariums","MultiSelectList",1016
1035,true,true,false,false,false,false,19 ,8 ,"Sports Gambling","MultiSelectList",1016
1036,true,true,false,false,false,false,100,8 ,"Ignore / Prefer not to say ","SingleSelect",   1016
1038,true,true,false,false,false,false,1  ,6 ,"Prescription glasses   ","MultiSelectList",1037
1039,true,true,false,false,false,false,2  ,6 ,"Contact lenses ","MultiSelectList",1037
1040,true,true,false,false,false,false,3  ,6 ,"Non-presription glasses","MultiSelectList",1037
1041,true,true,false,false,false,false,4  ,6 ,"Other - not listed ","MultiSelectList",1037
1042,true,true,false,false,false,false,5  ,6 ,"None   ","MultiSelectList",1037
1043,true,true,false,false,false,false,6  ,6 ,"Prefer not to say  ","MultiSelectList",1037
1045,true,true,false,false,false,false,1  ,6 ,"Perfect/near-perfect   ","MultiSelectList",1044
1046,true,true,false,false,false,false,2  ,6 ,"Slight blurriness  ","MultiSelectList",1044
1047,true,true,false,false,false,false,3  ,6 ,"Moderate-to-severe blurriness  ","MultiSelectList",1044
1048,true,true,false,false,false,false,4  ,6 ,"Prefer not to say  ","MultiSelectList",1044
1050,true,true,false,false,false,false,1  ,6 ,"Perfect/near-perfect   ","MultiSelectList",1049
1051,true,true,false,false,false,false,2  ,6 ,"Slight blurriness  ","MultiSelectList",1049
1052,true,true,false,false,false,false,3  ,6 ,"Moderate-to-severe blurriness  ","MultiSelectList",1049
1053,true,true,false,false,false,false,4  ,6 ,"Not applicable ","MultiSelectList",1049
1054,true,true,false,false,false,false,5  ,6 ,"Prefer not to say  ","MultiSelectList",1049
1056,true,true,false,false,false,false,1  ,6 ,"< 12 months","MultiSelectList",1055
1057,true,true,false,false,false,false,2  ,6 ,"> 12 months","MultiSelectList",1055
1058,true,true,false,false,false,false,3  ,6 ,"Never  ","MultiSelectList",1055
1059,true,true,false,false,false,false,4  ,6 ,"Prefer not to say  ","MultiSelectList",1055
1061,true,true,false,false,false,false,1  ,6 ,"Yes","SingleSelect",   1060
1062,true,true,false,false,false,false,2  ,6 ,"No ","SingleSelect",   1060
1063,true,true,false,false,false,false,3  ,6 ,"Prefer not to say  ","SingleSelect",   1060
1065,true,true,false,false,false,false,1  ,6 ,"Cataracts  ","MultiSelectList",1064
1066,true,true,false,false,false,false,2  ,6 ,"Dry Eye","MultiSelectList",1064
1067,true,true,false,false,false,false,3  ,6 ,"Glaucoma   ","MultiSelectList",1064
1068,true,true,false,false,false,false,4  ,6 ,"Other - not listed ","MultiSelectList",1064
1069,true,true,false,false,false,false,10 ,6 ,"Prefer not to say  ","MultiSelectList",1064
1070,true,true,false,false,false,false,9  ,6 ,"None of the above  ","SingleSelect",   1064
1071,true,true,false,false,false,false,90 ,6 ,"None of the above  ","SingleSelect",   326
1072,true,true,false,false,false,false,100,6 ,"Prefer not to say  ","SingleSelect",   326
1073,true,true,false,false,false,false,90 ,2 ,"None of the above  ","SingleSelect",   367
1074,true,true,false,false,false,false,100,2 ,"Prefer not to say  ","SingleSelect",   367
1076,true,true,false,false,false,false,1  ,6 ,"4'0"" or under ","MultiSelectList",1075
1077,true,true,false,false,false,false,2  ,6 ,"4'1"" - 4'6""  ","MultiSelectList",1075
1078,true,true,false,false,false,false,3  ,6 ,"4'7"" - 5'0""  ","MultiSelectList",1075
1079,true,true,false,false,false,false,4  ,6 ,"5'1""  ","MultiSelectList",1075
1080,true,true,false,false,false,false,5  ,6 ,"5'2""  ","MultiSelectList",1075
1081,true,true,false,false,false,false,6  ,6 ,"5'3""  ","MultiSelectList",1075
1082,true,true,false,false,false,false,7  ,6 ,"5'4""  ","MultiSelectList",1075
1083,true,true,false,false,false,false,8  ,6 ,"5'5""  ","MultiSelectList",1075
1084,true,true,false,false,false,false,9  ,6 ,"5'6""  ","MultiSelectList",1075
1085,true,true,false,false,false,false,10 ,6 ,"5'7""  ","MultiSelectList",1075
1086,true,true,false,false,false,false,11 ,6 ,"5'8""  ","MultiSelectList",1075
1087,true,true,false,false,false,false,12 ,6 ,"5'9""  ","MultiSelectList",1075
1088,true,true,false,false,false,false,13 ,6 ,"5'10"" ","MultiSelectList",1075
1089,true,true,false,false,false,false,14 ,6 ,"5'11"" ","MultiSelectList",1075
1090,true,true,false,false,false,false,15 ,6 ,"6'0""  ","MultiSelectList",1075
1091,true,true,false,false,false,false,16 ,6 ,"6'1"" - 6'3""  ","MultiSelectList",1075
1092,true,true,false,false,false,false,17 ,6 ,"6'4"" - 6'6""  ","MultiSelectList",1075
1093,true,true,false,false,false,false,18 ,6 ,"6'7"" - 6'9""  ","MultiSelectList",1075
1094,true,true,false,false,false,false,19 ,6 ,"7'0"" and above","MultiSelectList",1075
1095,true,true,false,false,false,false,20 ,6 ,"Rather not say ","MultiSelectList",1075
1097,true,true,false,false,false,false,1  ,6 ,"70 lbs or less ","MultiSelectList",1096
1098,true,true,false,false,false,false,2  ,6 ,"71 - 80 lbs","MultiSelectList",1096
1099,true,true,false,false,false,false,3  ,6 ,"81 - 90 lbs","MultiSelectList",1096
1100,true,true,false,false,false,false,4  ,6 ,"91 - 100 lbs   ","MultiSelectList",1096
1101,true,true,false,false,false,false,5  ,6 ,"101 - 110 lbs  ","MultiSelectList",1096
1102,true,true,false,false,false,false,6  ,6 ,"111 - 120 lbs  ","MultiSelectList",1096
1103,true,true,false,false,false,false,7  ,6 ,"121 - 130 lbs  ","MultiSelectList",1096
1104,true,true,false,false,false,false,8  ,6 ,"131 - 140 lbs  ","MultiSelectList",1096
1105,true,true,false,false,false,false,9  ,6 ,"141 - 150 lbs  ","MultiSelectList",1096
1106,true,true,false,false,false,false,10 ,6 ,"151 - 160 lbs  ","MultiSelectList",1096
1107,true,true,false,false,false,false,11 ,6 ,"161 - 170 lbs  ","MultiSelectList",1096
1108,true,true,false,false,false,false,12 ,6 ,"171 - 180 lbs  ","MultiSelectList",1096
1109,true,true,false,false,false,false,13 ,6 ,"181 - 190 lbs  ","MultiSelectList",1096
1110,true,true,false,false,false,false,14 ,6 ,"191 - 200 lbs  ","MultiSelectList",1096
1111,true,true,false,false,false,false,15 ,6 ,"201 - 210 lbs  ","MultiSelectList",1096
1112,true,true,false,false,false,false,16 ,6 ,"211 - 220 lbs  ","MultiSelectList",1096
1113,true,true,false,false,false,false,17 ,6 ,"221 - 230 lbs  ","MultiSelectList",1096
1114,true,true,false,false,false,false,18 ,6 ,"231 - 240 lbs  ","MultiSelectList",1096
1115,true,true,false,false,false,false,19 ,6 ,"241 - 250 lbs  ","MultiSelectList",1096
1116,true,true,false,false,false,false,20 ,6 ,"251 - 275 lbs  ","MultiSelectList",1096
1117,true,true,false,false,false,false,21 ,6 ,"276 - 300 lbs  ","MultiSelectList",1096
1118,true,true,false,false,false,false,22 ,6 ,"301 - 325 lbs  ","MultiSelectList",1096
1119,true,true,false,false,false,false,23 ,6 ,"326 - 350 lbs  ","MultiSelectList",1096
1120,true,true,false,false,false,false,24 ,6 ,"351 - 375 lbs  ","MultiSelectList",1096
1121,true,true,false,false,false,false,25 ,6 ,"376 - 400 lbs  ","MultiSelectList",1096
1122,true,true,false,false,false,false,26 ,6 ,"401 lbs or more","MultiSelectList",1096
1123,true,true,false,false,false,false,27 ,6 ,"Rather not say ","MultiSelectList",1096
1125,true,true,false,false,false,false,1  ,6 ,"Severely underweight   ","MultiSelectList",1124
1126,true,true,false,false,false,false,2  ,6 ,"Slightly underweight   ","MultiSelectList",1124
1127,true,true,false,false,false,false,3  ,6 ,"Average","MultiSelectList",1124
1128,true,true,false,false,false,false,4  ,6 ,"Slightly overweight","MultiSelectList",1124
1129,true,true,false,false,false,false,5  ,6 ,"Moderately overweight  ","MultiSelectList",1124
1130,true,true,false,false,false,false,6  ,6 ,"Severely overweight","MultiSelectList",1124
1131,true,true,false,false,false,false,7  ,6 ,"Rather not say ","MultiSelectList",1124
1133,true,true,false,false,false,false,1  ,6 ,"Gain weight","MultiSelectList",1132
1134,true,true,false,false,false,false,2  ,6 ,"Lose weight","MultiSelectList",1132
1135,true,true,false,false,false,false,3  ,6 ,"Maintain current weight","MultiSelectList",1132
1136,true,true,false,false,false,false,4  ,6 ,"Build muscle   ","MultiSelectList",1132
1137,true,true,false,false,false,false,5  ,6 ,"Firm up","MultiSelectList",1132
1138,true,true,false,false,false,false,6  ,6 ,"Gain strength  ","MultiSelectList",1132
1139,true,true,false,false,false,false,7  ,6 ,"Increase aerobic stamina   ","MultiSelectList",1132
1140,true,true,false,false,false,false,8  ,6 ,"Increase flexibility   ","MultiSelectList",1132
1141,true,true,false,false,false,false,9  ,6 ,"None of the above  ","MultiSelectList",1132
1142,true,true,false,false,false,false,10 ,6 ,"Rather not say ","MultiSelectList",1132
1143,true,true,false,false,false,false,99 ,2 ,"No children","SingleSelect",   284
1144,true,true,false,false,false,false,751,4 ,"University of Dayton   ","MultiSelectList",449
1146,true,true,false,false,false,false,1  ,9 ,"Every day  ","MultiSelectList",1145
1147,true,true,false,false,false,false,2  ,9 ,"A few times a week ","MultiSelectList",1145
1148,true,true,false,false,false,false,3  ,9 ,"Once a week","MultiSelectList",1145
1149,true,true,false,false,false,false,4  ,9 ,"2-3 times a month  ","MultiSelectList",1145
1150,true,true,false,false,false,false,5  ,9 ,"Once a month   ","MultiSelectList",1145
1151,true,true,false,false,false,false,6  ,9 ,"Once every 2-3 months  ","MultiSelectList",1145
1152,true,true,false,false,false,false,7  ,9 ,"Less than once every 2-3 months","MultiSelectList",1145
1153,true,true,false,false,false,false,8  ,9 ,"Never  ","MultiSelectList",1145
1154,true,true,false,false,false,false,9  ,9 ,"Prefer not to say  ","MultiSelectList",1145
1156,true,true,false,false,false,false,1  ,9 ,"None   ","MultiSelectList",1155
1157,true,true,false,false,false,false,2  ,9 ,"1 - 12 ","MultiSelectList",1155
1158,true,true,false,false,false,false,3  ,9 ,"13 - 50","MultiSelectList",1155
1159,true,true,false,false,false,false,4  ,9 ,"51 - 100   ","MultiSelectList",1155
1160,true,true,false,false,false,false,5  ,9 ,"Over 100   ","MultiSelectList",1155
1161,true,true,false,false,false,false,6  ,9 ,"Prefer not to say  ","MultiSelectList",1155
1163,true,true,false,false,false,false,1  ,9 ,"Cabernet Sauvignon ","MultiSelectList",1162
